spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,cluster
7CyPwkp0oE8Ro9Dd5CUDjW,"ONE OF THE GIRLS (WITH JENNIE, LILY ROSE DEPP)","The Weeknd, JENNIE, Lily-Rose Depp",16,0,2,MY,2025-01-08,90,False,0.7674936284700075,The Idol Episode 4 (Music from the HBO Original Series),2023-06-23,-2.333279812538222,0.29031478025872537,0.770646371321063,0.2985090135817318,0.7340537796757883,-0.23342986771797042,-1.0219471822559694,-0.1789614691152613,-0.13669275074094028,-1.2171700788630468,-1.3605336913452486,4,1
51ZQ1vr10ffzbwIjDCwqm4,WE CAN'T BE FRIENDS (WAIT FOR YOUR LOVE),Ariana Grande,17,0,2,MY,2025-01-08,87,False,0.40657707394022563,eternal sunshine,2024-03-08,0.33387777059726037,0.3256092667720361,-0.05467423580318342,-0.5185274153045155,0.7340537796757883,-0.2661382520114418,-0.9480996261292204,-0.17866537297221824,-0.8281879224131566,-0.7880734014535825,-0.2530596644565574,4,1
7BgFlmOxrL7M1jVGoxqy37,MASING MASING,"Ernie Zakri, Ade Govinda",19,0,-2,MY,2025-01-08,80,False,0.540416494286265,Aura,2023-11-03,-1.0382032957926466,-0.5567528960607321,-0.6048879738860143,0.6345263617606949,0.7340537796757883,-0.560513710652684,1.2423785589817788,-0.1789858187802819,0.7613529267554446,-0.4039297092965381,0.3898066187083716,4,1
2gcMYiZzzmzoF8PPAfL3IO,"UNTUNGNYA, HIDUP HARUS TETAP BERJALAN",Bernadya,20,0,0,MY,2025-01-08,81,False,-0.6222094351264057,"Sialnya, Hidup Harus Tetap Berjalan",2024-06-23,-0.6601809611750192,0.12560717652994186,1.0457532403624783,-0.9519859277425107,-1.3622980055244358,-0.488555265207047,0.8698143118558382,-0.0949742039688541,0.2853887176823607,-0.7717268613617934,-1.3559629595647058,4,0
50zAEIE4B1QqhPjRMK2Xmh,RUNNING WILD,Jin,21,4,-11,MY,2025-01-08,82,False,-1.3253050253375238,Happy - :') (Remixes),2024-11-19,-0.7721875788395015,0.7079662039995687,0.770646371321063,1.0722382583528542,0.7340537796757883,-0.4950969420657413,-1.152095183763134,-0.1789858187802819,-0.12771229396597644,-0.6981674309487423,0.8567354371644404,4,1
6EIMUjQ7Q8Zr2VtIUik4He,DRUNK TEXT,Henry Moodie,22,-1,-11,MY,2025-01-08,80,False,-0.5241355069400643,in all of my lonely nights,2024-01-26,0.11686494887232593,-0.5744001393173874,-1.4302085810102607,0.6329796766137262,0.7340537796757883,-0.512541413688926,-0.9278081805268255,-0.1789858187802819,-0.47795010818956646,-1.274382969184309,-1.0050164600399085,3,1
1Qrg8KqiBpW07V7PNxwwwL,KILL BILL,SZA,27,3,-6,MY,2025-01-08,86,False,-1.273568778817206,SOS,2022-12-08,0.32687735699323023,0.8491441500528116,0.770646371321063,0.48179120349752996,0.7340537796757883,-0.34463837431577304,-0.9793684111558619,1.33891537731076,-0.04688818299130173,-0.2854172936310671,-1.2122705792138935,4,3
26cvTWJq2E1QqN4jyH2OTU,TAK SEGAMPANG ITU,Anggi Marito,28,-2,7,MY,2025-01-08,78,False,0.4619348577169656,Tak Segampang Itu,2022-12-02,-0.6391797203629288,-0.8979329323560691,-0.05467423580318342,-0.029388237575645265,0.7340537796757883,-0.6128471255222381,1.372110752177419,-0.17889474470851643,-0.5138719352894219,-1.2662096991384142,0.23600863606151598,4,2
3FwQ3RYYEekzjEeL3jdpUZ,PESAN TERAKHIR,Lyodra,29,4,2,MY,2025-01-08,80,False,1.1412317745287375,Lyodra,2021-07-16,-0.5271731026984465,-1.374408500285764,-0.8799948429274298,-0.6132618805563524,0.7340537796757883,-0.5452497979823974,0.28435620922936006,-0.17895092813473287,-0.6485787869138796,-1.4215018300104107,-0.10283256601325011,4,2
6Hii26x3qDErVitnGW8QtO,RUNTUH,"Feby Putri, Fiersa Besari",30,10,20,MY,2025-01-08,78,False,0.3016199755646593,Runtuh,2021-10-01,-0.03014373681230708,-1.7861775096077224,-0.6048879738860143,-2.3861497302692936,0.7340537796757883,-0.5670553875113783,1.7613073317643393,-0.17755224542841813,-0.42406736753978347,-1.2130834438400995,0.17333961828923045,4,2
7tI8dRuH2Yc6RuoTjxo4dU,WHO,Jimin,31,-9,-4,MY,2025-01-08,90,False,-0.8924975821647265,MUSE,2024-07-19,0.43888397465771256,0.9726748528493994,-1.4302085810102607,1.2566804621288787,-1.3622980055244358,-0.49945805997153747,-1.143063827236822,-0.1789858187802819,0.24048643380754142,1.4309694160067905,-0.24620356678574307,4,3
67C6LHREqmytK923Ak6R0I,SEMPURNA,Insomniacks,32,-3,6,MY,2025-01-08,61,False,0.9256265906603699,Sempurna,2022-02-14,-1.9622578915246247,-1.239112968651406,1.0457532403624783,-1.3228036917282708,0.7340537796757883,-0.5016386189244356,0.40078253645621664,-0.17870121230601485,-0.6755201572387712,-1.2130834438400995,0.4511544093253433,3,2
3OTbh1VVrhebUzDor9r4pH,RUMAH SINGGAH,Fabio Asher,33,4,4,MY,2025-01-08,75,False,0.813516393852864,ASHER,2023-02-02,-1.0452037093966766,-2.1391223747408294,0.770646371321063,-1.4202448559873029,0.7340537796757883,-0.49727750101863943,1.2290726930129954,-0.1789858187802819,-0.5318328488393496,-0.5510485701226403,-1.6009256159281682,4,2
5O2P9iiztwhomNh8xkR9lJ,NIGHT CHANGES,One Direction,34,-3,-4,MY,2025-01-08,87,False,0.36071176669895266,FOUR (Deluxe),2014-11-17,0.5228889379060743,-0.41557495000748906,0.770646371321063,-0.2915513699868501,0.7340537796757883,-0.4274996145259005,1.7047574013970088,-0.1789858187802819,-0.4599891946396388,-0.4815757747325365,-0.10454659043095371,4,2
6i9Ci0IN1q1GcnhdbKU7kZ,PENJAGA HATI,Nadhif Basalamah,35,4,8,MY,2025-01-08,71,False,1.119794973253145,Nadhif,2024-06-21,-0.6181784795508384,-1.3626436714479937,-0.8799948429274298,-0.773343793267619,0.7340537796757883,-0.5888609770403591,1.7712867312409268,0.1256485184907675,0.21354506348264984,-0.6491278106733749,1.1737585367555226,4,2
0hlZ8daapg8QHpHsDyaqbg,HANYA AKU,Hyper Act,36,-4,-4,MY,2025-01-08,61,False,-0.23396264602176042,Impian,2014-06-15,-1.0242024685845863,-0.48028150861522545,-1.4302085810102607,-0.09318899988810664,0.7340537796757883,-0.560513710652684,1.3255402212866765,-0.1789858187802819,-0.31630188624021716,-1.2948161442990451,1.2515681035508555,4,2
0Cu8JdYvV9DdmzLzhxaZLH,HOME SWEET HOME (FEAT. TAEYANG & DAESUNG),"G-DRAGON, TAEYANG, DAESUNG",37,-3,-8,MY,2025-01-08,78,False,0.0172280778444953,HOME SWEET HOME (feat. TAEYANG & DAESUNG),2024-11-22,0.24987280734889866,0.9491451951738588,1.3208601094038939,0.9639702980650409,-1.3622980055244358,0.385848874905087,-1.1435295325457295,-0.17897053435851573,-0.6252295992989736,-0.32628364386053993,0.964790393163834,4,3
2DbDefRFJ5YOfXCKOeCJJh,IGLOO,KISS OF LIFE,38,-2,2,MY,2025-01-08,82,False,-1.7720362670303544,Lose Yourself,2024-10-15,2.2309898572894276,0.10795993327328648,1.5959669784453092,0.9805971633949552,-1.3622980055244358,3.5345760028899287,-0.5938309447103571,-0.1789858187802819,-0.6791123399487567,1.5740016418099454,0.6064521633376906,4,3
1MUZitHRpmng5NevrvNx4T,DRIP,BABYMONSTER,39,11,11,MY,2025-01-08,66,False,-0.668502128751977,DRIP,2024-11-01,1.8529675226717999,0.5667882579463263,0.22043263323823203,0.6875003280443751,0.7340537796757883,0.33351546003553284,-0.9364569934065348,-0.1789858187802819,-0.7186263497585976,0.883360322931855,-0.1055821468499833,4,3
7BqBn9nzAq8spo5e7cZ0dJ,JUST THE WAY YOU ARE,Bruno Mars,42,0,-1,MY,2025-01-08,85,False,0.22876184405191619,Doo-Wops & Hooligans,2010-05-11,0.26387363455695895,1.4726800784546343,-0.05467423580318342,0.6240862370186561,0.7340537796757883,-0.2770410467759323,-1.1081026644038432,-0.1789858187802819,-0.9341573123577299,-0.2608974834933834,-0.4966296759806356,4,1
5TTGoX70AFrTvuEtqHK37S,NO. 1 PARTY ANTHEM,Arctic Monkeys,43,1,7,MY,2025-01-08,86,False,0.7325604150586799,AM,2013-09-09,-0.646180133966959,0.631494816554062,-1.4302085810102607,0.552938720258093,0.7340537796757883,-0.5496109158881936,-0.054943372974621534,0.7559991540896864,-0.6252295992989736,0.45426364552239057,-0.2826622945039785,4,1
5e0b9LgOfi3aJSKXFcOWRe,BEANIE,Chezile,44,1,5,MY,2025-01-08,86,False,-1.7636235034657461,Beanie,2023-11-28,-0.4641693802621752,-0.20380803092762453,-0.05467423580318342,0.28922890269991924,0.7340537796757883,-0.6477360687686076,0.20119454692446254,-0.08253584694533028,1.3630435306780224,-1.3561156696432544,0.5731001048765428,3,1
5XeFesFbtLpXzIVDNQP22n,I WANNA BE YOURS,Arctic Monkeys,45,2,-1,MY,2025-01-08,90,False,-0.5985232318281907,AM,2013-09-09,-0.9331970917321945,-1.0214636351526567,-1.4302085810102607,-0.90945208620087,-1.3622980055244358,-0.6390138329570152,-0.7002778724606259,0.052915752844738394,-0.6180452338790026,-0.036132557231283,-1.9782966585592279,4,0
3qhlB30KknSejmIvZZLjOD,END OF BEGINNING,Djo,46,0,4,MY,2025-01-08,89,False,-1.1543729656384392,DECIDE,2022-09-16,0.6418959691745859,-0.803814301653907,-0.8799948429274298,-0.2513375561656623,0.7340537796757883,0.07620950359355828,-1.035918341523192,-0.15168467921169998,-0.8578234297705373,1.7333804077048895,1.3231286229899775,4,0
7Cnpb1vBbC46RgVyyKLH7p,WHIPLASH,aespa,47,3,3,MY,2025-01-08,72,False,-0.614943866593335,Whiplash - The 5th Mini Album,2024-10-21,1.8529675226717999,1.831507358006627,1.3208601094038939,1.5621507786552091,-1.3622980055244358,-0.21816595504768382,-0.8449791648711474,0.022346909312349356,-0.7716110447308844,1.014132643666168,0.10988500599216443,4,3
0KKkJNfGyhkQ5aFogxQAPU,THAT'S WHAT I LIKE,Bruno Mars,48,0,-1,MY,2025-01-08,88,False,-0.08707669394451051,24K Magic,2016-11-17,1.7899638002355287,-0.18027837325208404,-1.1551017119688451,0.7857148348768912,0.7340537796757883,-0.3119299900223018,-1.1094332510007214,-0.1789858187802819,-0.6449866042038941,1.5208753865116307,0.39769827279821507,4,3
7G7mSV4BebkoHWwKTDvXu9,WINTER AHEAD (WITH PARK HYO SHIN),"V, Park Hyo Shin",49,-6,-33,MY,2025-01-08,88,False,0.5472996644754898,Winter Ahead (with PARK HYO SHIN),2024-11-29,-1.661240106551329,-1.6155874914600536,-0.6048879738860143,-1.1449348998268638,0.7340537796757883,-0.5779581822758687,1.701430934904813,-0.17675113090825897,0.5727633344812039,-1.0577913129681031,-1.6456330861566022,3,2
3PeIxOLCSZtpMCo24EcapU,KEKASIH BAYANGAN,Cakra Khan,50,0,0,MY,2025-01-08,54,False,1.6325686583301724,Kekasih Bayangan,2017-01-01,-1.0522041230007069,-1.4920567886634661,-1.4302085810102607,-0.07501544941122382,0.7340537796757883,-0.6041248897106458,1.2523579584583666,-0.1789858187802819,-0.5497937623892774,-0.6000881903980074,0.8937297975132082,4,2
5G2f63n7IPVPPjfNIGih7Q,TASTE,Sabrina Carpenter,50,0,0,MY,2025-01-07,91,False,-1.1985962094031979,Short n' Sweet,2024-08-23,0.5368897651141346,1.8609194301010525,-0.6048879738860143,1.1240522107763073,0.7340537796757883,0.19832080495585133,-0.8167041996874824,-0.1789858187802819,1.1744539384037815,0.9528331183219587,-0.3558297118346981,4,3
7d0k5WtISq16iBlNOPjhne,BAGAIMANA KALAU AKU TIDAK BAIK BAIK SAJA,Judika,48,-4,2,MY,2025-01-06,71,False,0.4740591346189009,Bagaimana Kalau Aku Tidak Baik Baik Saja,2021-07-31,-0.9401975053362246,-0.797931887235022,-0.8799948429274298,0.8626624209385872,0.7340537796757883,-0.5801387412287669,1.4486194814979247,-0.1789858187802819,-0.37916508366496415,-0.665474350765164,0.2524704122398764,4,2
4HFP0A7i6NIOscKVdilus2,HANYA KAU YANG MAMPU,Aizat Amdan,50,0,0,MY,2025-01-05,57,False,0.9560385060062262,Percubaan Pertama,2008-06-24,-1.4372268712223644,0.6432596453918322,-1.1551017119688451,0.9450234050146734,-1.3622980055244358,-0.4820135883483527,-0.12147270281853957,-0.1789858187802819,0.7254310996555892,-0.3916698042276962,-1.3884937146590373,4,1
6Xsn8juDq6ebLmTNy9zvp4,GARAM & MADU,Refa Fvnky Rimex,37,13,13,MY,2025-01-04,64,False,2.0178237427447296,Garam & Madu,2024-12-24,1.705958836987167,0.5432586002707858,-0.6048879738860143,-1.3166169511403958,-1.3622980055244358,0.3771266390934947,0.6269822579255377,-0.1789010692968335,1.991675504925492,0.7811944473581733,0.05621461641282274,4,0
6aJn7Cst74cj4lNIiPRgav,TOUCH,KATSEYE,45,-1,2,MY,2025-01-04,84,False,-1.814864881541087,Touch,2024-07-26,0.9919166493760931,1.8432721868443973,-0.05467423580318342,1.6773788221043817,-1.3622980055244358,-0.23342986771797042,0.6735527888162804,-0.17887724668083926,-0.6413944214939086,1.2266376648594268,1.574911668182218,4,3
2eAvDnpXP5W0cVtiI0PUxV,DANDELIONS,Ruth B.,50,0,-6,MY,2025-01-04,85,False,0.5208691907096754,Safe Haven,2017-05-05,0.08186288085217522,0.5962003300407512,-1.1551017119688451,1.560217422221498,0.7340537796757883,-0.632472156098321,-1.1004517914717926,-0.1789858187802819,-0.7168302584036048,-0.13829843280496487,-0.21317288790291478,3,1
0B7wvvmu9EISAwZnOpjhNI,WHEN I WAS YOUR MAN,Bruno Mars,43,7,7,MY,2025-01-03,51,False,0.07337315232915316,Unorthodox Jukebox,2012-12-05,0.02585957201993407,-1.8802961403098841,-1.4302085810102607,-0.6554090508112512,0.7340537796757883,-0.31847166688099593,1.9642217877882893,-0.1789858187802819,-0.19955594816568728,-0.3140237387916981,0.8057789195797963,4,2
3hRV0jL3vUpRrcy398teAU,THE NIGHT WE MET,Lord Huron,48,2,2,MY,2025-01-02,88,False,-0.052930771241100794,Strange Trails,2015-04-06,-1.0452037093966766,-1.3038195272591424,1.0457532403624783,-0.9747995336602997,0.7340537796757883,-0.21162427818898966,2.0673422490463618,2.6881608849472425,4.2367896986664535,-1.5857845579328915,1.827158928320921,3,2
0dS2u2UFd88TIzDDaZDLvS,HERE WITH ME,d4vd,49,1,1,MY,2025-01-02,50,False,0.7180067839723122,Here With Me,2022-09-22,-0.16315159528887982,-0.7155780853706305,-0.3297811048445989,-0.4701935044617418,0.7340537796757883,-0.6433749508628114,0.6236557914333419,-0.17801499447361535,-0.34324325656510873,-0.8166798466142136,0.32474510851970845,4,2
0QzuaeCEEOV40Pn7IvKEny,DOUBLE TAKE,Dhruv,25,0,4,MY,2025-01-01,81,False,-0.8732427008510779,rapunzel,2022-01-21,0.41088232024159194,-0.9096977611938393,0.770646371321063,-1.603913717189843,0.7340537796757883,0.4250989360572525,1.6581868705062663,-0.1789858187802819,0.49193922350652913,-1.192650268725363,-0.48884514841689863,4,2
2SR0alFA2oWYXSoePGTj0V,I’LL BE THERE,Jin,26,0,24,MY,2025-01-01,75,False,-0.6497871039237577,Happy - :D (Remixes),2024-11-19,-0.4151664850339642,0.8667913933094671,1.3208601094038939,1.7713399447827336,0.7340537796757883,-0.22688819085927628,-1.035918341523192,-0.1789858187802819,-0.6862967053687278,1.014132643666168,0.9269390206062144,4,3
040I32EKLxQrkuxQu1pqvT,SATURN,SZA,49,-3,-16,MY,2024-12-30,77,False,-0.5482490966225776,SOS Deluxe: LANA,2024-12-20,-0.2821586265573915,-0.08027732813103754,-1.1551017119688451,-0.20145696017591994,0.7340537796757883,-0.608486007616442,0.9762612396061071,-0.1789858187802819,-0.5587742191642412,-0.6532144456963221,-1.2075927209072441,4,2
3yDRcs0Y4pPzkvMbUfeF9H,MOONLIT FLOOR (KISS ME),LISA,44,6,6,MY,2024-12-29,85,False,-1.2328321081875124,Moonlit Floor (Kiss Me),2024-10-03,0.9499141677519123,1.149147285415953,-0.05467423580318342,1.176252834486503,-1.3622980055244358,1.2449891023469346,-0.7268896043981932,-0.1789858187802819,1.2911998764783117,0.7525880021975423,-0.46331332636152356,4,3
0bYg9bo50gSsH3LtXe2SQn,ALL I WANT FOR CHRISTMAS IS YOU,Mariah Carey,10,1,40,MY,2024-12-26,98,False,0.687010024100574,Merry Christmas,1994-10-28,-1.8292500330480521,0.21384339281321874,0.4955395022796475,-0.18173672455206819,0.7340537796757883,-0.3599022869860598,-0.6071368106791408,-0.1789858187802819,-0.8569253840930409,-0.5633084751914822,0.9764314756674035,4,1
2FRnf9qhLbvw8fu4IBXx78,LAST CHRISTMAS,Wham!,12,2,38,MY,2024-12-26,96,False,1.1785943421244973,LAST CHRISTMAS,1984-11-29,0.9639149949599726,-0.6626363556006644,-0.8799948429274298,-2.1185731998436976,0.7340537796757883,-0.5583331516997859,-0.5239751483742433,-0.17895967714857147,1.6953204313516848,1.876412633508044,-0.5444438154661568,4,0
0lizgQ7Qw35od7CYaoMBZb,SANTA TELL ME,Ariana Grande,18,3,32,MY,2024-12-26,95,False,-0.14556114653269578,Santa Tell Me,2014-11-24,-0.5061718618863561,0.178548906299908,0.4955395022796475,-0.14345626716459128,0.7340537796757883,1.3540170499918391,-0.9900131039308887,-0.1789858187802819,1.1205711977539983,0.4256572003617596,2.461740760133616,4,1
2EjXfH91m7f8HiJN1yQg97,ROCKIN' AROUND THE CHRISTMAS TREE,Brenda Lee,19,1,31,MY,2024-12-26,96,False,-1.8962032586791169,Merry Christmas From Brenda Lee,1964-10-19,0.004858331207843639,-0.7096956709517453,0.770646371321063,-0.6770626428688135,0.7340537796757883,-0.11567968426147368,0.8997525102856013,-0.1789858187802819,3.0423889475962618,1.5985214519476292,-1.9940799667389149,4,0
7vQbuQcyTflfCIOu3Uzzya,JINGLE BELL ROCK,Bobby Helms,22,0,28,MY,2024-12-26,94,False,-1.7903239054742754,Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),1957-12-02,1.0969228534365452,-0.9802867342204608,-0.8799948429274298,-0.5684080112942579,0.7340537796757883,-0.40569402499691964,0.9862406390826948,-0.1789858187802819,-0.9072159420328385,1.300197095272478,-0.11511640767345901,4,0
7uoFMmxln0GPXQ0AcCBXRq,SNOWMAN,Sia,30,6,20,MY,2024-12-26,93,False,-1.0046752610329113,Everyday Is Christmas (Deluxe Edition),2018-11-01,0.8379075500874299,-0.39204529233194857,-1.1551017119688451,0.2981223422949895,0.7340537796757883,-0.4754719114896585,0.2643974102761847,-0.1789858187802819,-0.6557631523338506,-0.6082614604439021,-0.6418932453810094,3,0
3nAp4IvdMPPWEH9uuXFFV5,UNDERNEATH THE TREE,Kelly Clarkson,36,3,14,MY,2024-12-26,91,False,0.429093588186677,Wrapped In Red,2013-10-25,-0.6181784795508384,1.3020900603069663,0.770646371321063,0.6012726311008667,0.7340537796757883,-0.026276767192652005,-1.1483529089594136,-0.17877605326776655,0.4290760260817822,0.8220607975876457,1.3193434857342157,4,1
7xapw9Oy21WpfEcib2ErSA,MISTLETOE,Justin Bieber,38,9,12,MY,2024-12-26,90,False,-0.6212421922566781,Under The Mistletoe (Deluxe Edition),2011-01-01,0.4248831474496523,-0.18027837325208404,0.22043263323823203,-0.7949973853251814,-1.3622980055244358,-0.1789158938955183,0.5039029977142894,-0.1789858187802819,-0.7796934558283518,1.4963555763739471,1.394939104323348,4,0
1rv46mRwDqMEhOBZ7vODg3,IT'S BEGINNING TO LOOK A LOT LIKE CHRISTMAS,Michael Bublé,50,-2,0,MY,2024-12-26,84,False,-0.0756947197100406,Christmas (Deluxe Special Edition),2011-10-24,-1.8642521010682027,-2.16265203241637,-0.3297811048445989,-1.655340998326554,0.7340537796757883,-0.4602079988193719,1.7746131977331228,-0.17892341617555374,1.5875549500521189,-0.5428753000767458,-1.0724347538029142,3,2
161DnLWsx1i3u1JT05lzqU,TALKING TO THE MOON,Bruno Mars,47,3,3,MY,2024-12-23,81,False,0.1642489940431026,Doo-Wops & Hooligans,2010-05-11,-0.6951830291951699,-0.0038059406855309066,-1.1551017119688451,0.8785159436950168,-1.3622980055244358,-0.49945805997153747,0.5471470621128361,-0.1789858187802819,-0.5318328488393496,-1.6732385474239633,0.8190983176590337,4,1
3vkCueOmm7xQDoJ17W1Pm3,MY LOVE MINE ALL MINE,Mitski,50,-10,-18,MY,2024-12-22,88,False,-1.6373645679359448,The Land Is Inhospitable and So Are We,2023-09-15,-0.6531805475709891,-1.6626468068111346,1.0457532403624783,-3.0798380186847827,0.7340537796757883,-0.49727750101863943,1.734695599826772,1.2440465525550701,-0.0738295533161933,-1.4991478954464093,-0.3206207935877046,4,2
3fpWkbEZMP1BgOOfymwoaS,DRINKS OR COFFEE,ROSÉ,45,-5,-17,MY,2024-12-21,80,False,-1.7421867021901536,rosie,2024-12-06,1.1949286438929672,-0.4096925355886039,-0.05467423580318342,0.3278960313741385,-1.3622980055244358,2.2262406311510747,-0.9238164207361904,-0.1789858187802819,-0.8730902062879757,0.19271900405376488,0.47079427244486327,4,3
5tNfSGN2zQ6y3E5pl5Wggy,KEPURAANMU,Luqman Faiz,49,1,1,MY,2024-12-21,56,False,0.4637343793350636,Kepuraanmu,2018-04-27,-0.5271731026984465,-0.1979256165087394,1.0457532403624783,0.08003973657239466,-1.3622980055244358,-0.5910415359932573,0.23778567833861747,-0.17889727454384327,-0.5408133056143135,-1.2089968088171523,0.18087418395871882,4,1
1Dq5By1yUrOB0zSxhCc5v8,RECKLESS,Madison Beer,44,6,6,MY,2024-12-19,74,False,-0.16150940687308937,Silence Between Songs,2023-09-15,-1.4792293528465452,-0.9685219053826906,-0.6048879738860143,0.13572040186326972,0.7340537796757883,-0.40569402499691964,1.5317811438028224,-0.1789858187802819,-0.23547777526554248,-0.9270189922337899,2.0416619424281106,3,2
3y4q6bBdbXsTIaPiwiiUfy,3AM,ROSÉ,44,0,-11,MY,2024-12-18,78,False,-1.2712294007136786,rosie,2024-12-06,0.011858744811873783,0.33149168119092126,-0.8799948429274298,0.10904008307805862,0.7340537796757883,-0.31847166688099593,0.07811528671321435,-0.1789858187802819,-0.26241914559043406,-0.7063407009946369,0.978574006189533,4,1
